Customer_ID,Status_Checking_Acc,Duration_in_Months,Credit_History,Purposre_Credit_Taken,Credit_Amount,Savings_Acc,Years_At_Present_Employment,Inst_Rt_Income,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Property,Age,Other_Inst_Plans ,Housing,Num_CC,Job,Dependents,Telephone,Foreign_Worker,Default_On_Payment,Count
100808,NA,12,critical account/other credits existing(not at this bank),radio/television,930,unknown/ no savings account,>= 7 years,4,male : single, none,4,0<=100001,65,none,own,4,skilled employee / official,1,none,yes,0,1
100809,0<=10000,42,all credits at this bank paid back duly ,car (used),9283,<1000, unemployed,1,male : single, none,2,0<=100004,55,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
100810,0<=10000,15, no credits taken/all credits paid back duly,car (new),1778,<1000,< 1 year,2,female : divorced/separated/married, none,1,0<=100001,26,none,rent,2, unemployed/ unskilled - non-resident,1,none,yes,1,1
100811,0<=10000,8,existing credits paid back duly till now,business,907,<1000,< 1 year,3,male : married/widowed, none,2,0<=100001,26,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100812,0<=10000,6,existing credits paid back duly till now,radio/television,484,<1000,4 < = < 7 years,3,male : married/widowed,guarantor,3,0<=100001,28,bank,own,1,unskilled - resident,1,none,yes,0,1
100813,<0,36,critical account/other credits existing(not at this bank),car (used),9629,<1000,4 < = < 7 years,4,male : single, none,4,0<=100003,24,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
100814,<0,48,existing credits paid back duly till now,domestic appliances,3051,<1000,1 < = < 4 years,3,male : single, none,4,0<=100003,54,none,own,1,skilled employee / official,1,none,yes,1,1
100815,<0,48,existing credits paid back duly till now,car (new),3931,<1000,4 < = < 7 years,4,male : single, none,4,0<=100004,46,none,for free,1,skilled employee / official,2,none,yes,1,1
100816,0<=10000,36,delay in paying off in the past,car (new),7432,<1000,1 < = < 4 years,2,female : divorced/separated/married, none,2,0<=100002,54,none,rent,1,skilled employee / official,1,none,yes,0,1
100817,NA,6,existing credits paid back duly till now,domestic appliances,1338,5000 <= 10000,1 < = < 4 years,1,male : divorced/separated, none,4,0<=100001,62,none,own,1,skilled employee / official,1,none,yes,0,1
100818,NA,6,critical account/other credits existing(not at this bank),radio/television,1554,<1000,4 < = < 7 years,1,female : divorced/separated/married, none,2,0<=100003,24,none,rent,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100819,<0,36,existing credits paid back duly till now,car (used)0,15857,<1000, unemployed,2,male : divorced/separated,co-applicant,3,0<=100003,43,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,0,1
100820,<0,18,existing credits paid back duly till now,radio/television,1345,<1000,1 < = < 4 years,4,male : married/widowed, none,3,0<=100001,26,bank,own,1,skilled employee / official,1,none,yes,1,1
100821,NA,12,existing credits paid back duly till now,car (new),1101,<1000,1 < = < 4 years,3,male : married/widowed, none,2,0<=100001,27,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100822,> 10000,12,existing credits paid back duly till now,radio/television,3016,<1000,1 < = < 4 years,3,male : married/widowed, none,1,0<=100003,24,none,own,1,skilled employee / official,1,none,yes,0,1
100823,<0,36,existing credits paid back duly till now,furniture/equipment,2712,<1000,>= 7 years,2,male : single, none,2,0<=100002,41,bank,own,1,skilled employee / official,2,none,yes,1,1
100824,<0,8,critical account/other credits existing(not at this bank),car (new),731,<1000,>= 7 years,4,male : single, none,4,0<=100001,47,none,own,2,unskilled - resident,1,none,yes,0,1
100825,NA,18,critical account/other credits existing(not at this bank),furniture/equipment,3780,<1000,< 1 year,3,male : divorced/separated, none,2,0<=100003,35,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,yes; registered under the customer�s name,yes,0,1
100826,<0,21,critical account/other credits existing(not at this bank),car (new),1602,<1000,>= 7 years,4,male : married/widowed, none,3,0<=100003,30,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100827,<0,18,critical account/other credits existing(not at this bank),car (new),3966,<1000,>= 7 years,1,female : divorced/separated/married, none,4,0<=100001,33,bank,rent,3,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
100828,NA,18, no credits taken/all credits paid back duly,business,4165,<1000,1 < = < 4 years,2,male : single, none,2,0<=100003,36,stores,own,2,skilled employee / official,2,none,yes,1,1
100829,<0,36,existing credits paid back duly till now,car (used),8335,unknown/ no savings account,>= 7 years,3,male : single, none,4,0<=100004,47,none,for free,1,skilled employee / official,1,none,yes,1,1
100830,0<=10000,48,delay in paying off in the past,business,6681,unknown/ no savings account,1 < = < 4 years,4,male : single, none,4,0<=100004,38,none,for free,1,skilled employee / official,2,yes; registered under the customer�s name,yes,0,1
100831,NA,24,delay in paying off in the past,business,2375,5000 <= 10000,1 < = < 4 years,4,male : single, none,2,0<=100003,44,none,own,2,skilled employee / official,2,yes; registered under the customer�s name,yes,0,1
100832,<0,18,existing credits paid back duly till now,car (new),1216,<1000,< 1 year,4,female : divorced/separated/married, none,3,0<=100003,23,none,rent,1,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
100833,<0,45, no credits taken/all credits paid back duly,business,11816,<1000,>= 7 years,2,male : single, none,4,0<=100003,29,none,rent,2,skilled employee / official,1,none,yes,1,1
100834,0<=10000,24,existing credits paid back duly till now,radio/television,5084,unknown/ no savings account,>= 7 years,2,female : divorced/separated/married, none,4,0<=100003,42,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100835,> 10000,15,existing credits paid back duly till now,radio/television,2327,<1000,< 1 year,2,female : divorced/separated/married, none,3,0<=100001,25,none,own,1,unskilled - resident,1,none,yes,1,1
100836,<0,12, no credits taken/all credits paid back duly,car (new),1082,<1000,1 < = < 4 years,4,male : single, none,4,0<=100003,48,bank,own,2,skilled employee / official,1,none,yes,1,1
100837,NA,12,existing credits paid back duly till now,radio/television,886,unknown/ no savings account,1 < = < 4 years,4,female : divorced/separated/married, none,2,0<=100003,21,none,own,1,skilled employee / official,1,none,yes,0,1
100838,NA,4,existing credits paid back duly till now,furniture/equipment,601,<1000,< 1 year,1,female : divorced/separated/married, none,3,0<=100001,23,none,rent,1,unskilled - resident,2,none,yes,0,1
100839,<0,24,critical account/other credits existing(not at this bank),car (used),2957,<1000,>= 7 years,4,male : single, none,4,0<=100002,63,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100840,NA,24,critical account/other credits existing(not at this bank),radio/television,2611,<1000,>= 7 years,4,male : married/widowed,co-applicant,3,0<=100001,46,none,own,2,skilled employee / official,1,none,yes,0,1
100841,<0,36,existing credits paid back duly till now,furniture/equipment,5179,<1000,4 < = < 7 years,4,male : single, none,2,0<=100002,29,none,own,1,skilled employee / official,1,none,yes,1,1
100842,NA,21,delay in paying off in the past,car (used),2993,<1000,1 < = < 4 years,3,male : single, none,2,0<=100001,28,stores,own,2,unskilled - resident,1,none,yes,0,1
100843,NA,18,existing credits paid back duly till now,repairs,1943,<1000,< 1 year,4,female : divorced/separated/married, none,4,0<=100001,23,none,own,1,skilled employee / official,1,none,yes,1,1
100844,NA,24,all credits at this bank paid back duly ,business,1559,<1000,4 < = < 7 years,4,male : single, none,4,0<=100003,50,bank,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100845,NA,18,existing credits paid back duly till now,furniture/equipment,3422,<1000,>= 7 years,4,male : single, none,4,0<=100002,47,bank,own,3,skilled employee / official,2,yes; registered under the customer�s name,yes,0,1
100846,0<=10000,21,existing credits paid back duly till now,furniture/equipment,3976,unknown/ no savings account,4 < = < 7 years,2,male : single, none,3,0<=100003,35,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100847,NA,18,existing credits paid back duly till now,car (new),6761,unknown/ no savings account,1 < = < 4 years,2,male : single, none,4,0<=100003,68,none,rent,2,skilled employee / official,1,none,yes,1,1
100848,NA,24,existing credits paid back duly till now,car (new),1249,<1000,< 1 year,4,male : married/widowed, none,2,0<=100001,28,none,own,1,skilled employee / official,1,none,yes,0,1
100849,<0,9,existing credits paid back duly till now,radio/television,1364,<1000,4 < = < 7 years,3,male : single, none,4,0<=100001,59,none,own,1,skilled employee / official,1,none,yes,0,1
100850,<0,12,existing credits paid back duly till now,radio/television,709,<1000,>= 7 years,4,male : single, none,4,0<=100001,57,stores,own,1,unskilled - resident,1,none,yes,1,1
100851,<0,20,critical account/other credits existing(not at this bank),car (new),2235,<1000,1 < = < 4 years,4,male : married/widowed,guarantor,2,0<=100002,33,bank,rent,2,skilled employee / official,1,none,no,1,1
100852,NA,24,critical account/other credits existing(not at this bank),car (used),4042,unknown/ no savings account,4 < = < 7 years,3,male : single, none,4,0<=100002,43,none,own,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100853,NA,15,critical account/other credits existing(not at this bank),radio/television,1471,<1000,1 < = < 4 years,4,male : single, none,4,0<=100004,35,none,for free,2,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100854,<0,18,all credits at this bank paid back duly ,car (new),1442,<1000,4 < = < 7 years,4,male : single, none,4,0<=100004,32,none,for free,2,unskilled - resident,2,none,yes,1,1
100855,NA,36,delay in paying off in the past,car (new),10875,<1000,>= 7 years,2,male : single, none,2,0<=100003,45,none,own,2,skilled employee / official,2,yes; registered under the customer�s name,yes,0,1
100856,NA,24,existing credits paid back duly till now,car (new),1474,1000 <= 5000,< 1 year,4,male : married/widowed, none,3,0<=100001,33,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100857,NA,10,existing credits paid back duly till now,retraining,894,unknown/ no savings account,4 < = < 7 years,4,female : divorced/separated/married, none,3,0<=100002,40,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100858,NA,15,critical account/other credits existing(not at this bank),furniture/equipment,3343,<1000,1 < = < 4 years,4,male : single, none,2,0<=100004,28,none,for free,1,skilled employee / official,1,yes; registered under the customer�s name,yes,0,1
100859,<0,15,existing credits paid back duly till now,car (new),3959,<1000,1 < = < 4 years,3,female : divorced/separated/married, none,2,0<=100002,29,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
100860,NA,9,existing credits paid back duly till now,car (new),3577,1000 <= 5000,1 < = < 4 years,1,male : single,guarantor,2,0<=100001,26,none,rent,1,skilled employee / official,2,none,no,0,1
100861,NA,24,critical account/other credits existing(not at this bank),car (used),5804,>= 10000,1 < = < 4 years,4,male : single, none,2,0<=100001,27,none,own,2,skilled employee / official,1,none,yes,0,1
100862,NA,18,delay in paying off in the past,business,2169,<1000,1 < = < 4 years,4,male : married/widowed, none,2,0<=100003,28,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
100863,<0,24,existing credits paid back duly till now,radio/television,2439,<1000,< 1 year,4,female : divorced/separated/married, none,4,0<=100001,35,none,own,1,skilled employee / official,1,yes; registered under the customer�s name,yes,1,1
100864,NA,27,critical account/other credits existing(not at this bank),furniture/equipment,4526,>= 10000,< 1 year,4,male : single, none,2,0<=100001,32,stores,own,2,unskilled - resident,2,yes; registered under the customer�s name,yes,0,1
100865,NA,10,existing credits paid back duly till now,furniture/equipment,2210,<1000,1 < = < 4 years,2,male : single, none,2,0<=100001,25,bank,rent,1,unskilled - resident,1,none,yes,1,1
100866,NA,15,existing credits paid back duly till now,furniture/equipment,2221,5000 <= 10000,1 < = < 4 years,2,female : divorced/separated/married, none,4,0<=100003,20,none,rent,1,skilled employee / official,1,none,yes,0,1
100867,<0,18,existing credits paid back duly till now,radio/television,2389,<1000,< 1 year,4,female : divorced/separated/married, none,1,0<=100003,27,stores,own,1,skilled employee / official,1,none,yes,0,1
100868,NA,12,critical account/other credits existing(not at this bank),furniture/equipment,3331,<1000,>= 7 years,2,male : single, none,4,0<=100002,42,stores,own,1,skilled employee / official,1,none,yes,0,1
